id,gt,league,home,away,hc,folder,score,totalGoals,size,predict,correct,lamTotal,lam
509169,20260723 07:30,美国职业大联盟联赛,哥伦布机员,纽约城,2.75,20260720_200034,-,-,,大,,2.937,2.929
509172,20260723 07:30,美国职业大联盟联赛,费城联,纽约红牛,3.25,20260720_200034,-,-,,小,,3.324,3.322
509171,20260723 07:30,美国职业大联盟联赛,新英伦革命,多伦多FC,2.75,20260720_200034,-,-,,小,,2.895,2.855
509168,20260723 07:30,美国职业大联盟联赛,FC辛辛那提,温哥华白帽,3.50,20260720_200034,-,-,,小,,3.477,3.551
509170,20260723 07:30,美国职业大联盟联赛,国际迈亚密,芝加哥火焰,3.50,20260720_200034,-,-,,大,,3.754,3.688
509173,20260723 08:15,美国职业大联盟联赛,夏洛特FC,阿特兰大联,2.75,20260720_200034,-,-,,大,,2.998,2.958
510096,20260723 08:30,南美球会杯,士砵亭水晶,巴拉干天奴,2.25,20260719_200030,-,-,,大,,2.450,2.494
510095,20260723 08:30,南美球会杯,拉鲁斯,施恩施雅奴,2.50,20260719_200030,-,-,,大,,2.736,2.729
508289,20260723 08:30,巴西甲组联赛,圣保罗,帕拉尼恩斯,2.25,20260719_210028,-,-,,小,,2.377,2.399
508288,20260723 08:30,巴西甲组联赛,查比高恩斯,法林明高,2.50,20260719_210028,-,-,,大,,2.726,2.718
508287,20260723 08:30,巴西甲组联赛,国际体育会,高士路,2.25,20260719_210028,-,-,,大,,2.474,2.494
509265,20260723 08:30,巴西乙组联赛,纽迪高,隆德里纳,2.50,20260720_190035,-,-,,小,,2.564,2.527
509176,20260723 08:30,美国职业大联盟联赛,纳舒维尔SC,CF蒙特利尔,3.00,20260720_200034,-,-,,小,,3.104,3.097
509174,20260723 08:30,美国职业大联盟联赛,侯斯顿戴拿模,华盛顿联队,2.75,20260720_200034,-,-,,小,,2.861,2.855
509177,20260723 08:30,美国职业大联盟联赛,奥斯汀FC,西雅图海湾者,2.75,20260720_200034,-,-,,大,,3.075,2.978
509175,20260723 08:30,美国职业大联盟联赛,肯萨斯体育会,明尼苏达联,3.00,20260720_200034,-,-,,大,,3.249,3.209
509215,20260723 09:00,美国冠军联赛,科罗拉多泉波路,FC迈亚密,3.00,20260721_190033,-,-,,大,,3.215,3.219
509178,20260723 09:30,美国职业大联盟联赛,科罗拉多急流,圣地牙哥FC,3.50,20260720_200034,-,-,,小,,3.490,3.487
509182,20260723 10:30,美国职业大联盟联赛,圣荷西地震,奥兰多城,3.50,20260720_200034,-,-,,大,,3.836,3.738
509179,20260723 10:30,美国职业大联盟联赛,洛杉矶银河,圣路易斯城SC,3.00,20260720_200034,-,-,,小,,3.145,3.174
509180,20260723 10:30,美国职业大联盟联赛,洛杉矶FC,皇家盐湖城,3.00,20260720_200034,-,-,,大,,3.210,3.160
509181,20260723 10:30,美国职业大联盟联赛,波特兰伐木者,FC达拉斯,3.25,20260720_200034,-,-,,小,,3.276,3.284
510317,20260723 22:30,欧洲协会联赛,马利舒华,喜百年,3.00,20260724_220035,-,-,,小,,2.717,3.053
510318,20260723 23:00,欧洲协会联赛,利柏查,奥地利维也纳,2.75,20260724_220035,-,-,,小,,2.772,2.785
510319,20260723 23:00,欧洲协会联赛,艾拉斯克特,克卢日,2.25,20260724_220035,-,-,,小,,2.276,2.150
510320,20260723 23:30,欧洲协会联赛,帕内韦日斯,杜保尔,2.00,20260724_220035,-,-,,大,,2.267,2.266
510322,20260723 23:59,欧洲协会联赛,科罗拉,新圣徒,3.00,20260724_220035,-,-,,小,,2.856,3.021
510325,20260723 23:59,欧洲协会联赛,派德,施拉,2.50,20260724_220035,-,-,,大,,2.711,2.569
510323,20260723 23:59,欧洲协会联赛,迪比辛尼,佩历克,2.50,20260724_220035,-,-,,小,,2.551,2.517
510324,20260723 23:59,欧洲协会联赛,迪拿哥里,阿波罗利马素,2.25,20260724_220035,-,-,,小,,2.363,2.334
510321,20260723 23:59,欧洲协会联赛,赫尔辛基,高利宁,3.25,20260724_220035,-,-,,小,,3.165,3.082
510290,20260723 23:59,欧洲联赛,卡拉巴克,索菲亚中央陆军,2.50,20260724_220035,-,-,,小,,2.653,2.763
510327,20260724 00:30,欧洲协会联赛,AEK拉亚拿卡,耶路撒冷比达,2.25,20260724_220035,-,-,,大,,2.447,2.415
510326,20260724 00:30,欧洲协会联赛,捷斯托贺华,华列达,3.00,20260724_220035,-,-,,大,,3.284,3.290
510328,20260724 00:30,欧洲协会联赛,斯特里达,韦利斯莫斯达,2.75,20260724_220035,-,-,,大,,2.972,2.851
510329,20260724 00:30,欧洲协会联赛,列加斯,韦斯迪利,4.00,20260724_220035,-,-,,小,,3.971,4.176
510335,20260724 01:00,欧洲协会联赛,FC圣达哥林玛,维也纳迅速,3.25,20260724_220035,-,-,,小,,3.404,3.345
510330,20260724 01:00,欧洲协会联赛,加尔斯,洛斯查兰特,2.50,20260724_220035,-,-,,大,,2.701,2.654
510334,20260724 01:00,欧洲协会联赛,第比利斯戴拿模,萨基列斯,2.25,20260724_220035,-,-,,小,,2.285,2.296
510332,20260724 01:00,欧洲协会联赛,维迪布斯克,苏积斯卡,2.25,20260724_220035,-,-,,大,,2.477,2.466
510331,20260724 01:00,欧洲协会联赛,森布鲁,诺亚,2.50,20260724_220035,-,-,,大,,2.782,2.569
510336,20260724 01:00,欧洲协会联赛,克鲁日大学,白兰恩,2.25,20260724_220035,-,-,,大,,2.476,2.538
510333,20260724 01:00,欧洲协会联赛,巴迪,锡永,2.75,20260724_220035,-,-,,大,,3.061,3.020
510292,20260724 01:00,欧洲联赛,特罗素,贺拉戴克,2.50,20260724_220035,-,-,,小,,2.454,2.807
510293,20260724 01:00,欧洲联赛,基辅戴拿模,PAOK沙朗历基,2.25,20260724_220035,-,-,,小,,2.340,2.328
510294,20260724 01:00,欧洲联赛,舒列夫,特拉维夫马卡比,2.25,20260724_220035,-,-,,小,,2.247,2.261
510291,20260724 01:00,欧洲联赛,哈马比,安德列治,3.00,20260724_220035,-,-,,小,,2.820,3.012
510337,20260724 01:30,欧洲协会联赛,华杜斯,艾斯卡迪斯体育会,2.75,20260724_220035,-,-,,大,,3.167,2.951
510338,20260724 01:45,欧洲协会联赛,布格勒斯特星队,奥达,2.75,20260724_220035,-,-,,大,,2.947,3.115
510342,20260724 02:00,欧洲协会联赛,亚鲁米尼,戴拿模城,2.50,20260724_220035,-,-,,小,,2.626,2.548
510339,20260724 02:00,欧洲协会联赛,帕克斯,彭拿典奈高斯,3.00,20260724_220035,-,-,,小,,3.094,3.073
510341,20260724 02:00,欧洲协会联赛,华拉萨甸,积布尼克,2.50,20260724_220035,-,-,,大,,2.678,2.644
510343,20260724 02:00,欧洲协会联赛,禾获甸拿,阿积士,2.75,20260724_220035,-,-,,大,,3.019,2.918
510340,20260724 02:00,欧洲协会联赛,普莱西亚,哥本哈根,2.50,20260724_220035,-,-,,大,,2.765,2.785
510297,20260724 02:00,欧洲联赛,川迪,费伦斯华路士,2.75,20260724_220035,-,-,,小,,2.738,2.990
510295,20260724 02:00,欧洲联赛,比锡达斯,米迪兰特,2.75,20260724_220035,-,-,,小,,2.694,3.196
510296,20260724 02:00,欧洲联赛,圣加伦,宾菲加,3.25,20260724_220035,-,-,,小,,3.181,3.048
510344,20260724 02:30,欧洲协会联赛,卢加诺,杜卡积尼,2.75,20260724_220035,-,-,,大,,2.942,3.264
510348,20260724 02:30,欧洲协会联赛,斯利纳,卡杜华斯,2.50,20260724_220035,-,-,,大,,2.737,2.741
510347,20260724 02:30,欧洲协会联赛,班查鲁卡玻拉斯,比杜路古,3.00,20260724_220035,-,-,,小,,3.130,3.115
510346,20260724 02:30,欧洲协会联赛,切尔卡斯,真特,2.25,20260724_220035,-,-,,小,,2.317,2.336
510345,20260724 02:30,欧洲协会联赛,特拉维夫夏普尔,卢多格德斯,2.00,20260724_220035,-,-,,大,,2.230,2.197
510364,20260724 02:45,欧洲协会联赛,NK巴禾,舒肯迪亚,2.75,20260724_220035,-,-,,小,,2.874,2.829
510349,20260724 02:45,欧洲协会联赛,NSI鲁纳维克,高柏,2.50,20260724_220035,-,-,,大,,2.797,2.773
510363,20260724 02:45,欧洲协会联赛,舒尔本,卡里鲁,2.25,20260724_220035,-,-,,大,,2.650,2.488
510350,20260724 02:45,欧洲协会联赛,列积卡,德利城,3.00,20260724_220035,-,-,,小,,2.991,3.136
510362,20260724 02:45,欧洲协会联赛,马瑟韦尔,拖锡云,3.00,20260724_220035,-,-,,大,,3.288,3.204
510365,20260724 03:00,欧洲协会联赛,柏迪逊,施特拉森,3.00,20260724_220035,-,-,,大,,3.215,3.225
510366,20260724 03:00,欧洲协会联赛,史达兰,伊斯韦斯,3.25,20260724_220035,-,-,,小,,3.311,3.376
510298,20260724 03:00,欧洲联赛,夏积杜克,帕福斯,2.00,20260724_220035,-,-,,大,,2.372,2.276
510367,20260724 03:15,欧洲协会联赛,华路亚,辛连斯基,2.50,20260724_220035,-,-,,大,,2.722,2.741
510097,20260724 06:00,南美球会杯,玻利瓦尔,甘美奥,2.75,20260724_220035,-,-,,小,,2.902,2.853
509287,20260724 06:30,阿根廷甲组联赛,沙米恩图,小阿根廷人,1.75,20260724_220035,-,-,,大,,1.929,1.949
508290,20260724 06:30,巴西甲组联赛,哥连泰斯,雷莫,2.50,20260724_220035,-,-,,小,,2.594,2.581
509286,20260724 06:30,阿根廷甲组联赛,贝尔格拉诺,罗沙里奥中央,1.75,20260724_220035,-,-,,大,,1.940,1.899
510184,20260724 06:30,巴西甲组联赛,保地花高,维多利亚,2.50,20260724_220035,-,-,,大,,2.784,2.747
509266,20260724 06:30,巴西乙组联赛,米纳吉拉斯体育会,圣贝拿度,2.00,20260724_220035,-,-,,大,,2.266,2.149
509267,20260724 07:30,巴西乙组联赛,古亚巴,戈亚尼恩斯,1.75,20260724_220035,-,-,,大,,2.154,2.014
510098,20260724 08:30,南美球会杯,小保加,奥希金斯,2.50,20260724_220035,-,-,,大,,2.680,2.684
510099,20260724 08:30,南美球会杯,圣达菲,卡拉卡斯,2.25,20260724_220035,-,-,,小,,2.311,2.333
509268,20260724 08:30,巴西乙组联赛,保地花高SP,青年队,1.75,20260724_220035,-,-,,大,,2.157,2.031
509288,20260724 08:45,阿根廷甲组联赛,防卫者,阿度斯维,2.00,20260724_220035,-,-,,小,,2.095,2.089
508987,20260724 17:55,南韩女子职业联赛,首尔女足,世宗女足,2.25,20260724_220035,-,-,,大,,2.489,2.513
508988,20260724 17:55,南韩女子职业联赛,华川KSPO女足,闻庆尚武女足,2.50,20260724_220035,-,-,,大,,2.861,2.762
508990,20260724 17:55,南韩女子职业联赛,水原FC女足,仁川现代制铁女足,2.75,20260724_220035,-,-,,小,,2.864,3.014
508989,20260724 17:55,南韩女子职业联赛,庆州水利女足,康津天鹅女足,2.50,20260724_220035,-,-,,大,,2.728,2.740
508973,20260724 18:30,南韩乙组联赛,金海FC,忠北清州,2.25,20260724_220035,-,-,,小,,2.412,2.465
508972,20260724 18:30,南韩乙组联赛,首尔衣恋,天安市,3.00,20260724_220035,-,-,,小,,3.022,3.289
509750,20260724 20:00,东南亚锦标赛,柬埔寨,新加坡,2.75,20260724_220035,-,-,,大,,3.027,3.012
509753,20260724 21:30,东南亚锦标赛,东帝汶,越南,4.50,20260724_220035,-,-,,小,,4.583,4.896
509117,20260724 23:59,芬兰超级联赛,查路,施拿祖基,2.75,20260724_220035,-,-,,大,,3.070,3.028
511185,20260724 23:59,球会友谊赛,洛辛堡,曼联,3.50,20260724_220035,-,-,,小,,3.656,3.707
509100,20260725 01:00,瑞典超级联赛,华斯特罗斯,奥基迪,3.00,20260724_220035,-,-,,大,,3.196,3.202
510503,20260725 01:00,俄罗斯超级联赛,莫斯科中央陆军,巴尔迪卡,2.25,20260724_220035,-,-,,大,,2.422,2.398
511254,20260725 01:30,球会友谊赛,奥沙辛拿,桑坦德,2.75,20260724_220035,-,-,,小,,2.858,2.970
509289,20260725 03:45,阿根廷甲组联赛,门多萨甘拿斯亚,中央科尔多瓦,1.75,20260724_220035,-,-,,大,,2.060,2.006
511180,20260725 05:55,乌拉圭甲组联赛,蒙特维多城托基,达奴比奥,2.25,20260724_220035,-,-,,小,,2.401,2.437
509291,20260725 06:00,阿根廷甲组联赛,竞赛会,甘拿斯亚,2.00,20260724_220035,-,-,,大,,2.206,2.180
509290,20260725 06:00,阿根廷甲组联赛,沙士菲,科尔多瓦学院,1.75,20260724_220035,-,-,,大,,2.062,2.024
509216,20260725 08:00,美国冠军联赛,伯明翰军团,新墨西哥联,2.75,20260724_220035,-,-,,大,,2.941,2.897
509241,20260725 08:00,美国国家女子联赛,奥兰多荣耀女足,芝加哥之星女足,3.25,20260724_220035,-,-,,小,,3.317,3.337
509242,20260725 08:00,美国国家女子联赛,侯斯顿冲锋女足,海湾FC女足,2.75,20260724_220035,-,-,,小,,2.695,2.897
509293,20260725 08:15,阿根廷甲组联赛,柏拉坦斯,圣达菲联,1.75,20260724_220035,-,-,,大,,1.954,1.930
509292,20260725 08:15,阿根廷甲组联赛,飓风队,班菲特,1.75,20260724_220035,-,-,,大,,1.948,1.914
509270,20260725 08:30,智利甲组联赛,高路高路,利马切,3.00,20260724_220035,-,-,,小,,3.124,3.093
510627,20260725 09:00,墨西哥甲组联赛,特帕蒂特兰,杜兰高蝎子,2.25,20260724_220035,-,-,,大,,2.434,2.440
510617,20260725 09:00,墨西哥甲组联赛,萨卡特卡斯,哥雷卡米诺斯,3.00,20260724_220035,-,-,,小,,3.033,3.103
509243,20260725 10:00,美国国家女子联赛,波特兰荆棘女足,葛咸FC女足,2.50,20260724_220035,-,-,,小,,2.662,2.776
509280,20260725 11:00,墨西哥超级联赛,阿兰特,阿美利加会,2.50,20260724_220035,-,-,,大,,2.771,2.747
509281,20260725 11:00,墨西哥超级联赛,堤华纳,莱昂,2.75,20260724_220035,-,-,,大,,3.039,3.015
508948,20260725 17:30,中国超级联赛,青岛海牛,天津津门虎,2.50,20260725_170127,-,-,,大,,2.686,2.666
509751,20260725 18:00,东南亚锦标赛,缅甸,马来西亚,2.75,20260725_170127,-,-,,大,,2.926,2.873
508976,20260725 18:30,南韩乙组联赛,全南天龙,庆南FC,2.50,20260725_170127,-,-,,小,,2.625,2.663
508977,20260725 18:30,南韩乙组联赛,华城FC,忠南牙山,2.25,20260725_170127,-,-,,大,,2.478,2.496
508974,20260725 18:30,南韩乙组联赛,釜山偶像,水原蓝翼,2.50,20260725_170127,-,-,,大,,2.712,2.708
508975,20260725 18:30,南韩乙组联赛,FC大邱,水原FC,3.25,20260725_170127,-,-,,小,,3.313,3.337
508065,20260725 18:30,南韩职业联赛,浦项制铁,全北汽车,2.25,20260725_170127,-,-,,小,,2.272,2.309
508968,20260725 18:30,南韩职业联赛,金泉尚武,大田市民,2.50,20260725_170127,-,-,,大,,2.700,2.612
510504,20260725 19:00,俄罗斯超级联赛,莫斯科戴拿模,苏维杜夫,2.75,20260725_170127,-,-,,大,,2.993,2.946
511248,20260725 19:00,球会友谊赛,杜塞尔多夫,多蒙特,3.25,20260725_170127,-,-,,大,,3.473,3.463
508949,20260725 19:35,中国超级联赛,辽宁铁人,青岛西海岸,3.00,20260725_170127,-,-,,小,,2.997,3.235
508950,20260725 19:35,中国超级联赛,上海海港,上海申花,3.50,20260725_170127,-,-,,小,,3.444,3.614
508951,20260725 20:00,中国超级联赛,武汉三镇,重庆铜梁龙,2.50,20260725_170127,-,-,,小,,2.599,2.589
509752,20260725 21:00,东南亚锦标赛,老挝,泰国,3.75,20260725_170127,-,-,,小,,3.658,3.991
509101,20260725 21:00,瑞典超级联赛,迪加科斯,佐加顿斯,2.75,20260725_170127,-,-,,大,,2.997,2.983
510505,20260725 21:15,俄罗斯超级联赛,阿克隆陶尔亚蒂,圣彼德斯堡,3.00,20260725_170127,-,-,,小,,3.091,3.060
509118,20260725 21:30,芬兰超级联赛,马利汉姆,AC奥卢,2.75,20260725_170127,-,-,,大,,2.988,2.993
511253,20260725 21:30,球会友谊赛,韦恩,拜仁慕尼黑,4.25,20260725_170127,-,-,,大,,4.470,4.417
509119,20260725 22:00,芬兰超级联赛,古比斯,VPS华沙,2.75,20260725_170127,-,-,,大,,2.975,2.937
510660,20260725 22:00,苏格兰联赛杯,艾迪尔联,罗斯郡,2.75,20260725_170127,-,-,,大,,3.106,2.962
510671,20260725 22:00,苏格兰联赛杯,昆士柏,南部皇后,3.00,20260725_170127,-,-,,小,,2.988,3.101
509132,20260725 22:00,挪威超级联赛,基斯迪辛特,史达,2.75,20260725_170127,-,-,,小,,2.901,2.911
510670,20260725 22:00,苏格兰联赛杯,彼德赫德,基尔马诺克,3.00,20260725_170127,-,-,,小,,3.067,3.269
510669,20260725 22:00,苏格兰联赛杯,摩顿,恩华利斯,3.00,20260725_170127,-,-,,大,,3.259,3.150
510662,20260725 22:00,苏格兰联赛杯,艾尔,阿洛厄,3.00,20260725_170127,-,-,,大,,3.232,3.229
510661,20260725 22:00,苏格兰联赛杯,艾布亚夫,斯特灵,3.00,20260725_170127,-,-,,小,,3.100,3.101
510659,20260725 22:00,苏格兰联赛杯,鸭巴甸,基迪赫斯,3.75,20260725_170127,-,-,,小,,3.879,3.873
510665,20260725 22:00,苏格兰联赛杯,福克尔克,斯特兰拉尔,3.50,20260725_170127,-,-,,小,,3.647,3.712
510664,20260725 22:00,苏格兰联赛杯,登地,克莱德,3.50,20260725_170127,-,-,,小,,3.637,3.555
510673,20260725 22:00,苏格兰联赛杯,圣庄士东,东法夫郡,3.25,20260725_170127,-,-,,大,,3.498,3.669
510672,20260725 22:00,苏格兰联赛杯,史丹侯斯姆,利云斯顿,3.00,20260725_170127,-,-,,小,,2.998,3.110
511186,20260725 22:00,球会友谊赛,些路迪,AC米兰,3.00,20260725_170127,-,-,,大,,3.239,3.227
509913,20260725 22:00,瑞典女子超级联赛,诺高平女足,哈马比女足,2.75,20260725_170127,-,-,,大,,2.945,2.908
510506,20260725 23:30,俄罗斯超级联赛,法高尔佛罗内什,马哈奇卡拉戴拿模,2.00,20260725_170127,-,-,,小,,2.123,2.086
509102,20260725 23:30,瑞典超级联赛,卡马亚,米赞比,2.50,20260725_170127,-,-,,大,,2.761,2.775
510507,20260726 01:45,俄罗斯超级联赛,莫斯科斯巴达,莫斯科路迪拿,3.25,20260725_170127,-,-,,小,,3.296,3.316
509294,20260726 01:45,阿根廷甲组联赛,里奥瓜托学生队,堤格雷,1.75,20260725_170127,-,-,,小,,1.877,1.831
509333,20260726 01:55,乌拉圭甲组联赛,西班牙人中央,切洛拉高,2.00,20260724_220035,-,-,,大,,2.167,2.156
511192,20260726 03:00,球会友谊赛,波图,阿士东维拉,2.75,20260725_170127,-,-,,大,,3.172,2.644
509295,20260726 04:00,阿根廷甲组联赛,纽维尔旧生,泰拿尼斯,1.75,20260725_170127,-,-,,大,,2.067,2.048
509334,20260726 04:55,乌拉圭甲组联赛,迪芬沙士砵亭,蒙特维多利物浦,2.00,20260724_220035,-,-,,大,,2.271,2.259
509244,20260726 05:00,美国国家女子联赛,波士顿传承女足,肯萨斯城流动女足,2.25,20260725_170127,-,-,,大,,2.432,2.690
509249,20260726 05:30,巴西甲组联赛,山度士,查比高恩斯,2.75,20260725_170127,-,-,,大,,2.914,2.914
509250,20260726 05:30,巴西甲组联赛,帕拉尼恩斯,国际体育会,2.00,20260725_170127,-,-,,大,,2.256,2.313
509272,20260726 05:30,智利甲组联赛,侯治柏度,科布雷素,2.75,20260725_170127,-,-,,小,,2.895,2.850
511187,20260726 06:00,球会友谊赛,利物浦,新特兰,3.00,20260725_170127,-,-,,大,,3.171,3.208
510618,20260726 06:00,墨西哥甲组联赛,特拉斯卡拉,哥达拿查拉大学,2.25,20260725_170127,-,-,,大,,2.595,2.380
509296,20260726 06:15,阿根廷甲组联赛,河床,巴拉卡斯中央,2.25,20260725_170127,-,-,,小,,2.269,2.312
509183,20260726 06:30,美国职业大联盟联赛,纽约红牛,夏洛特FC,3.00,20260725_170127,-,-,,大,,3.305,3.259
509285,20260726 07:00,墨西哥超级联赛,哥达拿查拉,祖亚雷斯,3.00,20260725_170127,-,-,,小,,3.114,3.083
509219,20260726 07:00,美国冠军联赛,印第安纳十一,劳顿联,2.75,20260725_170127,-,-,,大,,3.012,3.140
509218,20260726 07:00,美国冠军联赛,底特律城,拉斯维加斯灯火,2.75,20260725_170127,-,-,,小,,2.879,2.844
509220,20260726 07:00,美国冠军联赛,FC迈亚密,谭柏湾暴徒,2.75,20260725_170127,-,-,,小,,2.879,2.962
509221,20260726 07:00,美国冠军联赛,匹兹堡猎犬,FC罗德岛,2.25,20260725_170127,-,-,,小,,2.308,2.323
509217,20260726 07:00,美国冠军联赛,FC布鲁克林,FC圣安东尼奥,2.50,20260725_170127,-,-,,小,,2.658,2.846
510619,20260726 07:00,墨西哥甲组联赛,云拿度斯,奥沙卡,2.50,20260725_170127,-,-,,大,,2.687,2.566
509184,20260726 07:15,美国职业大联盟联赛,哥伦布机员,FC辛辛那提,3.50,20260725_170127,-,-,,小,,3.506,3.557
509186,20260726 07:30,美国职业大联盟联赛,CF蒙特利尔,国际迈亚密,3.25,20260725_170127,-,-,,大,,3.496,3.526
509187,20260726 07:30,美国职业大联盟联赛,新英伦革命,阿特兰大联,2.75,20260725_170127,-,-,,小,,2.898,2.850
509188,20260726 07:30,美国职业大联盟联赛,纽约城,芝加哥火焰,2.75,20260725_170127,-,-,,大,,3.071,3.030
509185,20260726 07:30,美国职业大联盟联赛,华盛顿联队,多伦多FC,2.50,20260725_170127,-,-,,小,,2.670,2.680
509190,20260726 07:30,美国职业大联盟联赛,费城联,西雅图海湾者,3.00,20260725_170127,-,-,,小,,3.066,3.036
509251,20260726 07:30,巴西甲组联赛,华斯高,米拉索,2.25,20260725_170127,-,-,,大,,2.500,2.548
509189,20260726 07:30,美国职业大联盟联赛,奥兰多城,纳舒维尔SC,3.00,20260725_170127,-,-,,小,,3.123,3.133
509245,20260726 07:45,美国国家女子联赛,北卡罗勇气女足,犹他皇家女足,2.75,20260725_170127,-,-,,小,,2.745,2.834
509273,20260726 08:00,智利甲组联赛,天主教大学,拉沙连拿,2.75,20260725_170127,-,-,,大,,3.036,3.023
509192,20260726 08:30,美国职业大联盟联赛,明尼苏达联,温哥华白帽,3.00,20260725_170127,-,-,,小,,3.071,3.042
509193,20260726 08:30,美国职业大联盟联赛,圣路易斯城SC,科罗拉多急流,3.00,20260725_170127,-,-,,小,,3.145,3.123
509222,20260726 08:30,美国冠军联赛,FC陶沙,莱星顿SC,2.50,20260725_170127,-,-,,大,,2.716,2.685
509297,20260726 08:30,阿根廷甲组联赛,拉鲁斯,圣罗伦素,1.75,20260725_170127,-,-,,大,,1.935,1.857
509191,20260726 08:30,美国职业大联盟联赛,侯斯顿戴拿模,奥斯汀FC,2.75,20260725_170127,-,-,,大,,2.938,2.893
511179,20260726 08:30,墨西哥冠军杯,托卢卡,蓝十字,2.50,20260725_170127,-,-,,大,,2.800,2.796
509223,20260726 09:00,美国冠军联赛,科罗拉多泉波路,查勒斯顿炮台,2.75,20260725_170127,-,-,,大,,2.966,2.919
509224,20260726 09:00,美国冠军联赛,艾尔帕索火车头,杰克逊维尔体育会,3.00,20260725_170127,-,-,,大,,3.245,3.239
510635,20260726 09:00,墨西哥甲组联赛,积巴布拿华,派拉达斯,2.75,20260725_170127,-,-,,小,,2.892,2.846
510620,20260726 09:00,墨西哥甲组联赛,莫雷利亚体育会,拉巴斯体育会,2.75,20260725_170127,-,-,,小,,2.784,2.805
509194,20260726 09:30,美国职业大联盟联赛,圣地牙哥FC,FC达拉斯,3.25,20260725_170127,-,-,,大,,3.451,3.443
509225,20260726 10:00,美国冠军联赛,蒙特雷湾,奥兰治郡SC,2.50,20260725_170127,-,-,,小,,2.643,2.618
509226,20260726 10:00,美国冠军联赛,奥克兰根源,萨克拉门托共和,2.50,20260725_170127,-,-,,小,,2.673,2.663
509227,20260726 10:30,美国冠军联赛,凤凰城展翅,哈特福体育,2.50,20260725_170127,-,-,,大,,2.712,2.697
509196,20260726 10:30,美国职业大联盟联赛,波特兰伐木者,皇家盐湖城,3.25,20260725_170127,-,-,,小,,3.342,3.331
509197,20260726 10:30,美国职业大联盟联赛,圣荷西地震,洛杉矶银河,3.25,20260725_170127,-,-,,大,,3.450,3.478
509195,20260726 10:30,美国职业大联盟联赛,洛杉矶FC,肯萨斯体育会,3.50,20260725_170127,-,-,,大,,3.792,3.763
509279,20260726 11:00,墨西哥超级联赛,堤格雷斯,圣路易斯体育会,3.00,20260725_170127,-,-,,小,,3.054,3.033
509282,20260726 11:00,墨西哥超级联赛,拿根亚,阿特拿斯,2.75,20260725_170127,-,-,,小,,2.850,2.796
511249,20260726 11:00,球会友谊赛,奥克兰FC,热刺,3.50,20260725_170127,-,-,,大,,3.704,3.698
510206,20260726 12:00,澳洲杯,韦斯顿熊队,墨尔本城,3.50,20260725_190842,0:3,3,小,大,错,3.711,3.698
510207,20260726 15:00,澳洲杯,京保洛狮联,墨尔本胜利,4.75,20260725_190842,0:4,4,小,大,错,5.024,4.883
511338,20260726 16:00,球会友谊赛,利云特,艾卡迪沙,2.75,20260726_100028,1:0,1,小,大,错,2.931,2.898
508969,20260726 18:30,南韩职业联赛,FC安养,FC江原,2.25,20260725_170127,2:1,3,大,小,错,2.271,2.265
508978,20260726 18:30,南韩乙组联赛,金浦FC,龙仁FC,2.25,20260725_170127,1:1,2,小,大,错,2.471,2.496
508066,20260726 18:30,南韩职业联赛,FC首尔,蔚山HD,2.50,20260725_170127,1:3,4,大,大,对,2.796,2.769
508970,20260726 18:30,南韩职业联赛,FC光州,济州SK,2.25,20260725_170127,1:2,3,大,小,错,2.258,2.276
508979,20260726 18:30,南韩乙组联赛,坡州前线,安山绿人,2.50,20260725_170127,0:1,1,小,大,错,2.675,2.663
508971,20260726 18:30,南韩职业联赛,仁川联,FC富川,2.25,20260725_170127,1:1,2,小,小,对,2.263,2.276
508952,20260726 19:00,中国超级联赛,云南玉昆,深圳新鹏城,3.50,20260725_170127,4:3,7,大,小,错,3.475,3.651
508953,20260726 19:35,中国超级联赛,山东泰山,河南队,3.25,20260725_170127,1:2,3,小,小,对,3.342,3.360
508954,20260726 19:35,中国超级联赛,成都蓉城,北京国安,3.00,20260725_170127,2:2,4,大,大,对,3.269,3.268
509120,20260726 20:00,芬兰超级联赛,伊斯韦斯,拉迪,2.75,20260725_170127,1:0,1,小,大,错,3.071,3.026
509121,20260726 20:00,芬兰超级联赛,英特杜古,格尼斯坦,2.75,20260725_170127,1:2,3,大,小,错,2.889,2.850
509104,20260726 20:00,瑞典超级联赛,天狼星,哥登堡,3.50,20260725_170127,4:1,5,大,小,错,3.323,3.397
509103,20260726 20:00,瑞典超级联赛,庞马普卡纳,哈马比,3.25,20260725_170127,1:1,2,小,小,对,3.322,3.320
508955,20260726 20:00,中国超级联赛,浙江队,大连英博,3.25,20260725_170127,3:2,5,大,大,对,3.447,3.452
509133,20260726 20:30,挪威超级联赛,白兰恩,华拿伦加,3.25,20260725_170127,2:3,5,大,小,错,3.364,3.428
509122,20260726 22:00,芬兰超级联赛,赫尔辛基,TPS杜古,3.00,20260725_170127,-,-,,大,,3.203,3.237
510509,20260726 22:00,俄罗斯超级联赛,莫斯科火车头,艾卡马特,2.75,20260725_170127,-,-,,小,,2.872,2.826
510674,20260726 22:00,苏格兰联赛杯,圣美伦,邓弗姆林,3.00,20260725_170127,-,-,,大,,3.233,3.229
509106,20260726 22:30,瑞典超级联赛,马模,艾夫斯堡,2.75,20260725_170127,-,-,,大,,3.042,3.023
509105,20260726 22:30,瑞典超级联赛,加尔斯,咸史泰斯,3.00,20260725_170127,-,-,,小,,3.068,3.042
